lat,lng,dist_road_m,dist_cropland_m
4.91827618055438,7.406609517565455,63.24094171023199,25942.765224624764
4.91827618055438,7.41559267040665,323.2445350383836,26934.802559838823
4.91827618055438,7.424575823247846,173.23726975301415,27927.04069087879
4.91827618055438,7.43355897608904,85.37127732116736,28919.45894959828
4.91827618055438,7.442542128930236,500.45052515818605,29912.03940723534
4.91827618055438,7.451525281771431,487.9490895136309,30904.76643557592
4.91827618055438,7.460508434612627,463.5979681533629,31897.62634977719
4.91827618055438,7.469491587453821,437.79065607509494,32890.6071156721
4.927259333395575,7.164064390853184,420.0764017704102,3146.0017283847765
4.927259333395575,7.17304754369438,101.54498439647374,2984.5592953566866
4.927259333395575,7.182030696535575,210.57744194972219,3146.0017283847765
4.927259333395575,7.19101384937677,20.962003413297982,3586.993858023735
4.927259333395575,7.199997002217965,94.45093770372534,4220.804233200113
4.927259333395575,7.208980155059161,34.45765109015163,4974.265492261144
4.927259333395575,7.217963307900355,252.70681713484572,5800.940559512742
4.927259333395575,7.226946460741551,35.34644117717735,6673.677467296424
4.927259333395575,7.235929613582746,169.7171806592415,7576.575471477863
4.927259333395575,7.244912766423941,36.84541230861309,8500.028599216592
4.927259333395575,7.253895919265136,279.5317997384709,9438.005185154329
4.927259333395575,7.262879072106331,35.373166024130626,10386.571279180633
4.927259333395575,7.271862224947527,400.2264142420677,11343.070544389644
4.927259333395575,7.280845377788722,11.997467142093056,12305.653220674634
4.927259333395575,7.289828530629917,401.8634201141753,13272.995832704839
4.927259333395575,7.298811683471112,161.52481507333303,14244.128647885065
4.927259333395575,7.307794836312308,18.148422557268,15218.326086498477
4.927259333395575,7.316777989153503,52.31346972404838,16195.03510917775
4.927259333395575,7.325761141994698,252.62626999124603,17173.827205227146
4.927259333395575,7.334744294835893,216.33509651026537,18154.36545124891
4.927259333395575,7.343727447677089,148.8362132326767,19136.38143367235
4.927259333395575,7.352710600518284,258.15870551298724,20119.658774131833
4.927259333395575,7.361693753359479,186.7072175161255,21104.02116600057
4.927259333395575,7.370676906200674,339.00692567818464,22089.323550926136
4.927259333395575,7.3796600590418695,258.88708138423897,23075.44551845099
4.927259333395575,7.388643211883065,100.46997430457436,24062.286304245903
4.927259333395575,7.3976263647242595,898.9540478387145,25049.760954448248
4.927259333395575,7.406609517565455,334.0249885479878,26037.79735187867
4.927259333395575,7.41559267040665,369.03299023583105,27026.333887062818
4.927259333395575,7.424575823247846,1066.2396355849157,28015.317617109038
4.927259333395575,7.43355897608904,267.13836264943353,29004.702797563707
4.927259333395575,7.442542128930236,391.9023202525922,29994.449702194903
4.927259333395575,7.451525281771431,416.0142083647575,30984.523667066434
4.927259333395575,7.460508434612627,442.95783361912737,31974.894310810472
4.927259333395575,7.469491587453821,545.75009087596,32965.534894416625
4.936242486236771,7.164064390853184,245.9409437100561,4101.857338450473
4.936242486236771,7.17304754369438,75.89331335735643,3979.386133563819
4.936242486236771,7.182030696535575,274.1638750165397,4101.857338450473
4.936242486236771,7.19101384937677,202.01319089355536,4449.088951684378
4.936242486236771,7.199997002217965,557.3379779007967,4974.232666954774
4.936242486236771,7.208980155059161,298.95787388010075,5627.701840005386
4.936242486236771,7.217963307900355,19.3860440834005,6370.12595048167
4.936242486236771,7.226946460741551,49.735169049789306,7173.94037471737
4.936242486236771,7.235929613582746,109.26455824297312,8020.7091721991765
4.936242486236771,7.244912766423941,173.43732928007856,8898.177903368756
4.936242486236771,7.253895919265136,10.178409611840351,9798.102041977312
4.936242486236771,7.262879072106331,251.43399984997376,10714.82508023346
4.936242486236771,7.271862224947527,7.636840496792144,11644.380130560838
4.936242486236771,7.280845377788722,250.97584486803416,12583.923871352688
4.936242486236771,7.289828530629917,120.88964474623864,13531.375784634762
4.936242486236771,7.298811683471112,162.20111678701025,14485.184172111862
4.936242486236771,7.307794836312308,111.1458076766326,15444.171380329863
4.936242486236771,7.316777989153503,111.68967456782262,16407.429353801894
4.936242486236771,7.325761141994698,152.34998371459278,17374.247771486396
4.936242486236771,7.334744294835893,131.1754184005898,18344.06368556324
4.936242486236771,7.343727447677089,372.1507689434976,19316.425617204648
4.936242486236771,7.352710600518284,202.11579442416075,20290.967547162454
4.936242486236771,7.361693753359479,165.52187735820215,21267.389793413764
4.936242486236771,7.370676906200674,91.40155347952857,22245.444758421894
4.936242486236771,7.3796600590418695,158.28019999477758,23224.926170496215
4.936242486236771,7.388643211883065,313.25892629908196,24205.6608668303
4.936242486236771,7.3976263647242595,561.4366772164276,25187.502449131396
4.936242486236771,7.406609517565455,749.0211546429514,26170.326335374575
4.936242486236771,7.41559267040665,239.7367201789708,27154.02586404086
4.936242486236771,7.424575823247846,726.0089015389984,28138.50920002693
4.936242486236771,7.43355897608904,985.4264740862455,29123.696857112765
4.936242486236771,7.442542128930236,438.28138021230365,30109.51969892579
4.936242486236771,7.451525281771431,123.74703397569611,31095.917314416052
4.936242486236771,7.460508434612627,194.50168180080405,32082.836688796706
4.936242486236771,7.469491587453821,443.41351817084393,33070.2311093376
4.945225639077966,7.164064390853184,718.281935727097,5072.708411194162
4.945225639077966,7.17304754369438,26.508777604428282,4974.199841431786
4.945225639077966,7.182030696535575,594.8378203417828,5072.708411194162
4.945225639077966,7.19101384937677,188.8380288289113,5357.377185946496
4.945225639077966,7.199997002217965,1027.4555447867617,5800.863998147173
4.945225639077966,7.208980155059161,148.5759222835332,6370.0839133013
4.945225639077966,7.217963307900355,144.83332491276263,7034.580877706931
4.945225639077966,7.226946460741551,415.54057561045744,7769.948539887507
4.945225639077966,7.235929613582746,49.88562597499831,8557.936995853615
4.945225639077966,7.244912766423941,194.85374129552378,9385.301490229283
